vocab_id,syllabus_order,level_min,level_max,level_raw,additional_levels,hanzi,syllabus_form,sense_number,syllabus_pinyin,pinyin,pinyin_search,pinyin_numeric,syllabus_part_of_speech_zh,part_of_speech_zh,example_zh,example_review_status,curation_status,source_id,source_locator,notes
hsk26-v01467,1467,4,4,4,,例子,例子,,lìzi,lìzi,lìzi,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3195,
hsk26-v01468,1468,4,4,4,,俩,俩,,liǎ,liǎ,liǎ,,数量,数量,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3196,
hsk26-v01469,1469,4,4,4（5）,5,连,连,,lián,lián,lián,,介、（动、副）,介、（动、副）,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3197,
hsk26-v01470,1470,4,4,4,,联系,联系,,liánxì,liánxì,liánxì,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3198,
hsk26-v01471,1471,4,4,4,,凉,凉,,liáng,liáng,liáng,,形,形,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3199,
hsk26-v01472,1472,4,4,4,,量,量,,liáng,liáng,liáng,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3200,
hsk26-v01473,1473,4,4,4,,两,两2,2,liǎng,liǎng,liǎng,,量,量,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3201,
hsk26-v01474,1474,4,4,4,,亮,亮,,liàng,liàng,liàng,,形、动,形、动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3202,
hsk26-v01475,1475,4,4,4,,列,列,,liè,liè,liè,,动、量,动、量,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3203,
hsk26-v01476,1476,4,4,4,,零下,零下,,líng xià,líng xià,língxià,,,,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3204,
hsk26-v01477,1477,4,4,4,,零花钱,零花钱,,línghuāqián,línghuāqián,línghuāqián,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3205,
hsk26-v01478,1478,4,4,4,,零钱,零钱,,língqián,língqián,língqián,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3206,
hsk26-v01479,1479,4,4,4,,零食,零食,,língshí,língshí,língshí,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3207,
hsk26-v01480,1480,4,4,4（6）,6,另,另,,lìng,lìng,lìng,,代、（副）,代、（副）,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3208,
hsk26-v01481,1481,4,4,4,,另外,另外,,lìngwài,lìngwài,lìngwài,,代、副、连,代、副、连,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3209,
hsk26-v01482,1482,4,4,4,,留,留,,liú,liú,liú,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3210,
hsk26-v01483,1483,4,4,4,,流,流,,liú,liú,liú,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3211,
hsk26-v01484,1484,4,4,4,,流利,流利,,liúlì,liúlì,liúlì,,形,形,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3212,
hsk26-v01485,1485,4,4,4,,留下,留下,,liúxia,liúxia,liúxia,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3213,
hsk26-v01486,1486,4,4,4,,流行,流行,,liúxíng,liúxíng,liúxíng,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3214,
hsk26-v01487,1487,4,4,4,,路过,路过,,lùguò,lùguò,lùguò,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3215,
hsk26-v01488,1488,4,4,4,,旅馆,旅馆,,lǚguǎn,lǚguǎn,lǚguǎn,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3216,
hsk26-v01489,1489,4,4,4,,旅客,旅客,,lǚkè,lǚkè,lǚkè,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3217,
hsk26-v01490,1490,4,4,4,,旅行,旅行,,lǚxíng,lǚxíng,lǚxíng,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3218,
hsk26-v01491,1491,4,4,4,,律师,律师,,lǜshī,lǜshī,lǜshī,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3219,
hsk26-v01492,1492,4,4,4,,乱,乱,,luàn,luàn,luàn,,形、副,形、副,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3220,
hsk26-v01493,1493,4,4,4,,落,落,,luò,luò,luò,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3221,
hsk26-v01494,1494,4,4,4,,麻烦,麻烦,,máfan,máfan,máfan,,形、动、名,形、动、名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3222,
hsk26-v01495,1495,4,4,4,,馒头,馒头,,mántou,mántou,mántou,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3223,
hsk26-v01496,1496,4,4,4,,满,满,,mǎn,mǎn,mǎn,,形、动,形、动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3224,
hsk26-v01497,1497,4,4,4,,毛巾,毛巾,,máojīn,máojīn,máojīn,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3225,
hsk26-v01498,1498,4,4,4,,毛衣,毛衣,,máoyī,máoyī,máoyī,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3226,
hsk26-v01499,1499,4,4,4,,帽子,帽子,,màozi,màozi,màozi,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3227,
hsk26-v01500,1500,4,4,4,,美,美,,měi,měi,měi,,形,形,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3228,
hsk26-v01501,1501,4,4,4,,美好,美好,,měihǎo,měihǎo,měihǎo,,形,形,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3229,
hsk26-v01502,1502,4,4,4,,美景,美景,,měijǐng,měijǐng,měijǐng,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3230,
hsk26-v01503,1503,4,4,4,,美丽,美丽,,měilì,měilì,měilì,,形,形,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3231,
hsk26-v01504,1504,4,4,4,,美食,美食,,měishí,měishí,měishí,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3232,
hsk26-v01505,1505,4,4,4,,梦,梦,,mèng,mèng,mèng,,名、动,名、动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3233,
hsk26-v01506,1506,4,4,4,,梦想,梦想,,mèngxiǎng,mèngxiǎng,mèngxiǎng,,动、名,动、名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3234,
hsk26-v01507,1507,4,4,4,,密码,密码,,mìmǎ,mìmǎ,mìmǎ,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3235,
hsk26-v01508,1508,4,4,4,,免费,免费,,miǎnfèi,miǎnfèi,miǎnfèi,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3236,
hsk26-v01509,1509,4,4,4,,面对,面对,,miànduì,miànduì,miànduì,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3237,
hsk26-v01510,1510,4,4,4,,面试,面试,,miànshì,miànshì,miànshì,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3238,
hsk26-v01511,1511,4,4,4,,秒,秒,,miǎo,miǎo,miǎo,,量,量,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3239,
hsk26-v01512,1512,4,4,4,,民族,民族,,mínzú,mínzú,mínzú,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3240,
hsk26-v01513,1513,4,4,4,,末,末,,mò,mò,mò,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3241,
hsk26-v01514,1514,4,4,4,,母女,母女,,mǔnǚ,mǔnǚ,mǔnǚ,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3242,
hsk26-v01515,1515,4,4,4,,母亲,母亲,,mǔqīn,mǔqīn,mǔqīn,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3243,
hsk26-v01516,1516,4,4,4,,母子,母子,,mǔzǐ,mǔzǐ,mǔzǐ,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3244,
hsk26-v01517,1517,4,4,4,,目标,目标,,mùbiāo,mùbiāo,mùbiāo,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3245,
hsk26-v01518,1518,4,4,4,,目的,目的,,mùdì,mùdì,mùdì,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3246,
hsk26-v01519,1519,4,4,4,,目的地,目的地,,mùdìdì,mùdìdì,mùdìdì,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3247,
hsk26-v01520,1520,4,4,4,,目前,目前,,mùqián,mùqián,mùqián,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3248,
hsk26-v01521,1521,4,4,4,,耐心,耐心,,nàixīn,nàixīn,nàixīn,,形、名,形、名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3249,
hsk26-v01522,1522,4,4,4,,南部,南部,,nánbù,nánbù,nánbù,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3250,
hsk26-v01523,1523,4,4,4,,难道,难道,,nándào,nándào,nándào,,副,副,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3251,
hsk26-v01524,1524,4,4,4,,男士,男士,,nánshì,nánshì,nánshì,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3252,
hsk26-v01525,1525,4,4,4,,难受,难受,,nánshòu,nánshòu,nánshòu,,形,形,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3253,
hsk26-v01526,1526,4,4,4,,难忘,难忘,,nánwàng,nánwàng,nánwàng,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3254,
hsk26-v01527,1527,4,4,4,,男性,男性,,nánxìng,nánxìng,nánxìng,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3255,
hsk26-v01528,1528,4,4,4,,内,内,,nèi,nèi,nèi,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3256,
hsk26-v01529,1529,4,4,4,,内容,内容,,nèiróng,nèiróng,nèiróng,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3257,
hsk26-v01530,1530,4,4,4,,内心,内心,,nèixīn,nèixīn,nèixīn,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3258,
hsk26-v01531,1531,4,4,4,,能否,能否,,néng fǒu,néng fǒu,néngfǒu,,,,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3259,
hsk26-v01532,1532,4,4,4,,能够,能够,,nénggòu,nénggòu,nénggòu,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3260,
hsk26-v01533,1533,4,4,4,,能力,能力,,nénglì,nénglì,nénglì,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3261,
hsk26-v01534,1534,4,4,4,,嗯,嗯,,ǹg,ǹg,ǹg,,叹,叹,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3262,
hsk26-v01535,1535,4,4,4,,年底,年底,,niándǐ,niándǐ,niándǐ,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3263,
hsk26-v01536,1536,4,4,4,,年龄,年龄,,niánlíng,niánlíng,niánlíng,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3264,
hsk26-v01537,1537,4,4,4,,农村,农村,,nóngcūn,nóngcūn,nóngcūn,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3265,
hsk26-v01538,1538,4,4,4,,弄,弄,,nòng,nòng,nòng,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3266,
hsk26-v01539,1539,4,4,4,,女性,女性,,nǚxìng,nǚxìng,nǚxìng,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3267,
hsk26-v01540,1540,4,4,4,,暖和,暖和,,nuǎnhuo,nuǎnhuo,nuǎnhuo,,形、动,形、动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3268,
hsk26-v01541,1541,4,4,4,,偶尔,偶尔,,ǒu’ěr,ǒu’ěr,ǒuěr,,副、形,副、形,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3269,
hsk26-v01542,1542,4,4,4,,拍,拍,,pāi,pāi,pāi,,动、名,动、名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3270,
hsk26-v01543,1543,4,4,4,,排,排,,pái,pái,pái,,动、名、量,动、名、量,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3271,
hsk26-v01544,1544,4,4,4,,牌,牌,,pái,pái,pái,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3272,
hsk26-v01545,1545,4,4,4,,排队,排队,,páiduì,páiduì,páiduì,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3273,
hsk26-v01546,1546,4,4,4,,排球,排球,,páiqiú,páiqiú,páiqiú,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3274,
hsk26-v01547,1547,4,4,4,,牌子,牌子,,páizi,páizi,páizi,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3275,
hsk26-v01548,1548,4,4,4,,判断,判断,,pànduàn,pànduàn,pànduàn,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3276,
hsk26-v01549,1549,4,4,4,,陪,陪,,péi,péi,péi,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3277,
hsk26-v01550,1550,4,4,4,,批评,批评,,pīpíng,pīpíng,pīpíng,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3278,
hsk26-v01551,1551,4,4,4,,皮肤,皮肤,,pífū,pífū,pífū,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3279,
hsk26-v01552,1552,4,4,4,,脾气,脾气,,píqi,píqi,píqi,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3280,
hsk26-v01553,1553,4,4,4,,皮鞋,皮鞋,,píxié,píxié,píxié,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3281,
hsk26-v01554,1554,4,4,4,,篇,篇,,piān,piān,piān,,名、量,名、量,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3282,
hsk26-v01555,1555,4,4,4,,片,片,,piàn,piàn,piàn,,名、量,名、量,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3283,
hsk26-v01556,1556,4,4,4,,乒乓球,乒乓球,,pīngpāngqiú,pīngpāngqiú,pīngpāngqiú,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3284,
hsk26-v01557,1557,4,4,4,,平常,平常,,píngcháng,píngcháng,píngcháng,,形、名,形、名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3285,
hsk26-v01558,1558,4,4,4,,破,破,,pò,pò,pò,,动、形,动、形,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3286,
hsk26-v01559,1559,4,4,4,,葡萄,葡萄,,pútao,pútao,pútao,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3287,
hsk26-v01560,1560,4,4,4,,葡萄酒,葡萄酒,,pútaojiǔ,pútaojiǔ,pútaojiǔ,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3288,
hsk26-v01561,1561,4,4,4,,普遍,普遍,,pǔbiàn,pǔbiàn,pǔbiàn,,形,形,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3289,
hsk26-v01562,1562,4,4,4,,普通,普通,,pǔtōng,pǔtōng,pǔtōng,,形,形,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3290,
hsk26-v01563,1563,4,4,4,,普通话,普通话,,pǔtōnghuà,pǔtōnghuà,pǔtōnghuà,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3291,
hsk26-v01564,1564,4,4,4,,期,期,,qī,qī,qī,,量,量,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3292,
hsk26-v01565,1565,4,4,4,,期末,期末,,qīmò,qīmò,qīmò,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3293,
hsk26-v01566,1566,4,4,4,,期中,期中,,qīzhōng,qīzhōng,qīzhōng,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3294,
hsk26-v01567,1567,4,4,4,,其次,其次,,qícì,qícì,qícì,,代,代,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3295,
hsk26-v01568,1568,4,4,4,,其中,其中,,qízhōng,qízhōng,qízhōng,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3296,
hsk26-v01569,1569,4,4,4,,起到,起到,,qǐdào,qǐdào,qǐdào,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3297,
hsk26-v01570,1570,4,4,4,,气,气,,qì,qì,qì,,名、动,名、动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3298,
hsk26-v01571,1571,4,4,4,,气候,气候,,qìhòu,qìhòu,qìhòu,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3299,
hsk26-v01572,1572,4,4,4,,汽水,汽水,,qìshuǐ,qìshuǐ,qìshuǐ,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3300,
hsk26-v01573,1573,4,4,4,,气温,气温,,qìwēn,qìwēn,qìwēn,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3301,
hsk26-v01574,1574,4,4,4,,千克,千克,,qiānkè,qiānkè,qiānkè,,量,量,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3302,
hsk26-v01575,1575,4,4,4,,千万,千万,,qiānwàn,qiānwàn,qiānwàn,,副,副,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3303,
hsk26-v01576,1576,4,4,4,,签证,签证,,qiānzhèng,qiānzhèng,qiānzhèng,,动、名,动、名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3304,
hsk26-v01577,1577,4,4,4,,前方,前方,,qiánfāng,qiánfāng,qiánfāng,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3305,
hsk26-v01578,1578,4,4,4,,前后,前后,,qiánhòu,qiánhòu,qiánhòu,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3306,
hsk26-v01579,1579,4,4,4,,强,强,,qiáng,qiáng,qiáng,,形,形,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3307,
hsk26-v01580,1580,4,4,4,,敲,敲,,qiāo,qiāo,qiāo,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3308,
hsk26-v01581,1581,4,4,4,,桥,桥,,qiáo,qiáo,qiáo,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3309,
hsk26-v01582,1582,4,4,4,,巧,巧,,qiǎo,qiǎo,qiǎo,,形,形,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3310,
hsk26-v01583,1583,4,4,4,,巧克力,巧克力,,qiǎokèlì,qiǎokèlì,qiǎokèlì,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3311,
hsk26-v01584,1584,4,4,4,,亲戚,亲戚,,qīnqi,qīnqi,qīnqi,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3312,
hsk26-v01585,1585,4,4,4,,琴,琴,,qín,qín,qín,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3313,
hsk26-v01586,1586,4,4,4,,轻,轻,,qīng,qīng,qīng,,形,形,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3314,
hsk26-v01587,1587,4,4,4,,青年,青年,,qīngnián,qīngnián,qīngnián,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3315,
hsk26-v01588,1588,4,4,4,,轻松,轻松,,qīngsōng,qīngsōng,qīngsōng,,形,形,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3316,
hsk26-v01589,1589,4,4,4,,情况,情况,,qíngkuàng,qíngkuàng,qíngkuàng,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3317,
hsk26-v01590,1590,4,4,4,,庆祝,庆祝,,qìngzhù,qìngzhù,qìngzhù,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3318,
hsk26-v01591,1591,4,4,4,,球队,球队,,qiúduì,qiúduì,qiúduì,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3319,
hsk26-v01592,1592,4,4,4,,球迷,球迷,,qiúmí,qiúmí,qiúmí,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3320,
hsk26-v01593,1593,4,4,4,,区,区,,qū,qū,qū,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3321,
hsk26-v01594,1594,4,4,4,,区别,区别,,qūbié,qūbié,qūbié,,动、名,动、名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3322,
hsk26-v01595,1595,4,4,4,,取,取,,qǔ,qǔ,qǔ,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3323,
hsk26-v01596,1596,4,4,4,,取得,取得,,qǔdé,qǔdé,qǔdé,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3324,
hsk26-v01597,1597,4,4,4,,取消,取消,,qǔxiāo,qǔxiāo,qǔxiāo,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3325,
hsk26-v01598,1598,4,4,4,,全,全,,quán,quán,quán,,形、副,形、副,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3326,
hsk26-v01599,1599,4,4,4,,全部,全部,,quánbù,quánbù,quánbù,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3327,
hsk26-v01600,1600,4,4,4,,全都,全都,,quándōu,quándōu,quándōu,,副,副,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3328,
hsk26-v01601,1601,4,4,4,,全球,全球,,quánqiú,quánqiú,quánqiú,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3329,
hsk26-v01602,1602,4,4,4,,全身,全身,,quánshēn,quánshēn,quánshēn,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3330,
hsk26-v01603,1603,4,4,4,,缺,缺,,quē,quē,quē,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3331,
hsk26-v01604,1604,4,4,4,,缺点,缺点,,quēdiǎn,quēdiǎn,quēdiǎn,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3332,
hsk26-v01605,1605,4,4,4,,缺少,缺少,,quēshǎo,quēshǎo,quēshǎo,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3333,
hsk26-v01606,1606,4,4,4,,却,却,,què,què,què,,副,副,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3334,
hsk26-v01607,1607,4,4,4,,确实,确实,,quèshí,quèshí,quèshí,,副,副,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3335,
hsk26-v01608,1608,4,4,4,,然而,然而,,rán’ér,rán’ér,ránér,,连,连,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3336,
hsk26-v01609,1609,4,4,4,,热闹,热闹,,rènao,rènao,rènao,,形、动、名,形、动、名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3337,
hsk26-v01610,1610,4,4,4,,人生,人生,,rénshēng,rénshēng,rénshēng,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3338,
hsk26-v01611,1611,4,4,4,,人数,人数,,rénshù,rénshù,rénshù,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3339,
hsk26-v01612,1612,4,4,4,,人员,人员,,rényuán,rényuán,rényuán,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3340,
hsk26-v01613,1613,4,4,4,,任何,任何,,rènhé,rènhé,rènhé,,代,代,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3341,
hsk26-v01614,1614,4,4,4,,任务,任务,,rènwu,rènwu,rènwu,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3342,
hsk26-v01615,1615,4,4,4,,扔,扔,,rēng,rēng,rēng,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3343,
hsk26-v01616,1616,4,4,4,,仍,仍,,réng,réng,réng,,副,副,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3344,
hsk26-v01617,1617,4,4,4,,仍然,仍然,,réngrán,réngrán,réngrán,,副,副,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3345,
hsk26-v01618,1618,4,4,4,,日常,日常,,rìcháng,rìcháng,rìcháng,,形,形,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3346,
hsk26-v01619,1619,4,4,4,,日记,日记,,rìjì,rìjì,rìjì,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:3347,
