vocab_id,level,hanzi,sense_number,product_active,published_surface_count,published_explicit_count,approved_surface_count,approved_explicit_count,published_surface_target_met,published_explicit_target_met,approved_surface_target_met,approved_explicit_target_met,curation_status
hsk26-v10070,7,悬殊,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10071,7,旋涡,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10072,7,悬崖,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10073,7,选举,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10074,7,选民,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10075,7,选项,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10076,7,选用,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10077,7,炫耀,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10078,7,削减,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10079,7,削弱,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10080,7,靴子,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10081,7,学识,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10082,7,学士,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10083,7,学说,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10084,7,穴位,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10085,7,学业,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10086,7,学子,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10087,7,雪山,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10088,7,雪上加霜,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10089,7,血脉,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10090,7,血缘,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10091,7,熏,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10092,7,熏陶,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10093,7,勋章,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10094,7,旬,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10095,7,寻,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10096,7,寻常,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10097,7,巡回,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10098,7,巡逻,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10099,7,寻觅,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10100,7,巡视,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10101,7,循序渐进,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10102,7,训,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10103,7,驯,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10104,7,迅猛,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10105,7,逊色,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10106,7,押,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10107,7,压倒,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10108,7,压迫,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10109,7,鸦雀无声,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10110,7,丫头,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10111,7,压抑,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10112,7,压榨,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10113,7,压制,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10114,7,压轴,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10115,7,芽,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10116,7,哑,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10117,7,揠苗助长,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10118,7,烟囱,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10119,7,咽喉,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10120,7,烟花,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10121,7,烟火,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10122,7,延,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10123,7,沿岸,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10124,7,言辞,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10125,7,延缓,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10126,7,严谨,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10127,7,严峻,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10128,7,言论,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10129,7,严密,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10130,7,岩石,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10131,7,沿途,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10132,7,阎王,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10133,7,延误,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10134,7,沿线,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10135,7,言行,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10136,7,沿用,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10137,7,演变,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10138,7,掩耳盗铃,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10139,7,掩盖,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10140,7,眼红,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10141,7,掩护,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10142,7,演化,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10143,7,演技,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10144,7,眼界,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10145,7,演练,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10146,7,眼色,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10147,7,眼神,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10148,7,衍生,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10149,7,掩饰,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10150,7,演示,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10151,7,演说,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10152,7,演习,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10153,7,眼下,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10154,7,演绎,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10155,7,咽,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10156,7,验,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10157,7,厌烦,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10158,7,厌倦,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10159,7,艳丽,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10160,7,验收,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10161,7,厌恶,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10162,7,燕子,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10163,7,秧歌,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10164,7,扬,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10165,7,阳历,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10166,7,杨树,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10167,7,阳性,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10168,7,洋溢,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10169,7,养活,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10170,7,养生,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10171,7,仰望,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10172,7,养育,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10173,7,养殖,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10174,7,样本,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10175,7,样品,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10176,7,邀,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10177,7,妖怪,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10178,7,窑,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10179,7,摇摆,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10180,7,摇晃,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10181,7,遥控,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10182,7,摇篮,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10183,7,谣言,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10184,7,摇摇欲坠,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10185,7,药材,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10186,7,药方,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10187,7,要害,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10188,7,要好,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10189,7,要紧,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10190,7,要领,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10191,7,要命,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10192,7,要强,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10193,7,耀眼,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10194,7,椰子,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10195,7,野餐,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10196,7,野蛮,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10197,7,野兽,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10198,7,野心,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10199,7,夜班,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10200,7,业绩,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10201,7,液晶,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10202,7,夜校,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10203,7,夜宵,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10204,7,夜以继日,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10205,7,依,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10206,7,依次,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10207,7,依法,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10208,7,依附,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10209,7,衣裳,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10210,7,依托,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10211,7,医务,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10212,7,一线,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10213,7,依依不舍,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10214,7,依照,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10215,7,仪表,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10216,7,一并,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10217,7,疑点,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10218,7,一动不动,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10219,7,一度,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10220,7,一概,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10221,7,一概而论,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10222,7,一晃,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10223,7,移交,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10224,7,一技之长,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10225,7,宜居,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10226,7,遗留,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10227,7,遗漏,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10228,7,疑虑,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10229,7,一面,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10230,7,一目了然,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10231,7,遗弃,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10232,7,怡然自得,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10233,7,宜人,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10234,7,遗失,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10235,7,一事无成,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10236,7,遗体,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10237,7,遗忘,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10238,7,一味,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10239,7,遗物,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10240,7,移植,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10241,7,遗嘱,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10242,7,矣,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10243,7,倚,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10244,7,以身作则,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10245,7,以致,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10246,7,以至于,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10247,7,议,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10248,7,亦,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10249,7,译,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10250,7,溢,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10251,7,议程,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10252,7,一成不变,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10253,7,一筹莫展,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10254,7,一干二净,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10255,7,义工,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10256,7,一鼓作气,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10257,7,一经,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10258,7,一举,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10259,7,一举两得,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10260,7,一举一动,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10261,7,异口同声,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10262,7,易拉罐,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10263,7,一揽子,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10264,7,屹立,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10265,7,毅力,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10266,7,一连,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10267,7,一连串,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10268,7,意料,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10269,7,一毛不拔,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10270,7,疫苗,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10271,7,一旁,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10272,7,一齐,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10273,7,毅然,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10274,7,一如既往,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10275,7,一声不吭,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10276,7,一手,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10277,7,一丝不苟,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10278,7,一塌糊涂,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10279,7,议题,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10280,7,一体,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10281,7,一头,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10282,7,意图,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10283,7,亿万,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10284,7,意味,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10285,7,一无所有,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10286,7,一无所知,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10287,7,意向,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10288,7,意想不到,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10289,7,异想天开,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10290,7,一心,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10291,7,一行,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10292,7,异性,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10293,7,一心一意,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10294,7,一言不发,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10295,7,抑扬顿挫,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10296,7,一言一行,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10297,7,异议,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10298,7,一应俱全,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10299,7,抑郁,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10300,7,意愿,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10301,7,抑郁症,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10302,7,一早,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10303,7,一针见血,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10304,7,意志,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10305,7,阴暗,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10306,7,因地制宜,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10307,7,阴历,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10308,7,阴谋,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10309,7,殷勤,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10310,7,因人而异,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10311,7,音响,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10312,7,阴性,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10313,7,阴影,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10314,7,银幕,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10315,7,瘾,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10316,7,隐蔽,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10317,7,隐含,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10318,7,隐患,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10319,7,引荐,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10320,7,引经据典,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10321,7,引领,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10322,7,隐瞒,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10323,7,引擎,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10324,7,隐情,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10325,7,引人入胜,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10326,7,引人注目,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10327,7,隐形,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10328,7,隐性,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10329,7,引用,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10330,7,引诱,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10331,7,隐约,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10332,7,印章,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10333,7,印证,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10334,7,鹰,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10335,7,英俊,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10336,7,英明,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10337,7,英勇,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10338,7,应有尽有,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10339,7,荧光,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10340,7,迎合,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10341,7,赢家,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10342,7,营救,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10343,7,盈利,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10344,7,营利,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10345,7,迎面,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10346,7,营销,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10347,7,营造,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10348,7,影像,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10349,7,应,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10350,7,硬币,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10351,7,应酬,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10352,7,应付,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10353,7,应急,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10354,7,硬朗,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10355,7,硬盘,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10356,7,应邀,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10357,7,拥护,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10358,7,庸俗,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10359,7,涌,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10360,7,永恒,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10361,7,永久,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10362,7,勇往直前,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10363,7,踊跃,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10364,7,用意,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10365,7,忧愁,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10366,7,忧虑,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10367,7,优胜劣汰,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10368,7,悠闲,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10369,7,优雅,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10370,7,忧郁,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10371,7,优越,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10372,7,邮编,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10373,7,游船,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10374,7,油画,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10375,7,油腻,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10376,7,油漆,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10377,7,尤为,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10378,7,游行,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10379,7,犹豫不决,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10380,7,邮政,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10381,7,由衷,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10382,7,有待,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10383,7,有的放矢,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10384,7,友人,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10385,7,友善,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10386,7,有声有色,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10387,7,有条不紊,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10388,7,有望,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10389,7,有幸,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10390,7,有意,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10391,7,有朝一日,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10392,7,诱饵,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10393,7,诱发,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10394,7,诱惑,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10395,7,诱人,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10396,7,幼稚,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10397,7,淤泥,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10398,7,余,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10399,7,渔船,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10400,7,愚蠢,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10401,7,余地,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10402,7,愚公移山,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10403,7,舆论,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10404,7,愚昧,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10405,7,渔民,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10406,7,逾期,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v10407,7,愉悦,,False,0,0,0,0,False,False,False,False,syllabus_only
