runtime_order,deck_order,card_id,sentence_id,active,direction,deck_id,deck_name,response_style,tags
1114,307,hsk2_sent_aug_dense_0029,hsk2_sent_aug_dense_0029,true,zh_to_en,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|zh_to_en|coverage_augmented
1115,509,hsk3_sent_aug_dense_0071,hsk3_sent_aug_dense_0071,false,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en|coverage_augmented
1116,510,hsk3_sent_aug_dense_0072,hsk3_sent_aug_dense_0072,false,en_to_zh,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|en_to_zh|coverage_augmented
1117,511,hsk3_sent_aug_dense_0073,hsk3_sent_aug_dense_0073,true,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en|coverage_augmented
1118,512,hsk3_sent_aug_dense_0074,hsk3_sent_aug_dense_0074,true,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en|coverage_augmented
1119,513,hsk3_sent_aug_dense_0075,hsk3_sent_aug_dense_0075,true,en_to_zh,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|en_to_zh|coverage_augmented
1120,514,hsk3_sent_aug_dense_0076,hsk3_sent_aug_dense_0076,false,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en|coverage_augmented
1121,515,hsk3_sent_aug_dense_0077,hsk3_sent_aug_dense_0077,true,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en|coverage_augmented
1122,516,hsk3_sent_aug_dense_0078,hsk3_sent_aug_dense_0078,false,en_to_zh,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|en_to_zh|coverage_augmented
1123,517,hsk3_sent_aug_dense_0079,hsk3_sent_aug_dense_0079,true,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en|coverage_augmented
1124,300,hsk1_sent_aug_dense_0037,hsk1_sent_aug_dense_0037,true,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en|coverage_augmented
1125,308,hsk2_sent_aug_dense_0030,hsk2_sent_aug_dense_0030,true,en_to_zh,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|en_to_zh|coverage_augmented
1126,309,hsk2_sent_aug_dense_0031,hsk2_sent_aug_dense_0031,true,zh_to_en,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|zh_to_en|coverage_augmented
1127,518,hsk3_sent_aug_dense_0080,hsk3_sent_aug_dense_0080,false,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en|coverage_augmented
1128,310,hsk2_sent_aug_dense_0032,hsk2_sent_aug_dense_0032,false,zh_to_en,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|zh_to_en|coverage_augmented
1129,311,hsk2_sent_aug_dense_0033,hsk2_sent_aug_dense_0033,false,en_to_zh,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|en_to_zh|coverage_augmented
1130,301,hsk1_sent_aug_dense_0038,hsk1_sent_aug_dense_0038,true,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en|coverage_augmented
1131,302,hsk1_sent_aug_dense_0039,hsk1_sent_aug_dense_0039,true,en_to_zh,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|en_to_zh|coverage_augmented
1132,303,hsk1_sent_aug_dense_0040,hsk1_sent_aug_dense_0040,true,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en|coverage_augmented
1133,304,hsk1_sent_aug_dense_0041,hsk1_sent_aug_dense_0041,true,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en|coverage_augmented
1134,519,hsk3_sent_aug_dense_0081,hsk3_sent_aug_dense_0081,true,en_to_zh,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|en_to_zh|coverage_augmented
1135,305,hsk1_sent_aug_dense_0042,hsk1_sent_aug_dense_0042,false,en_to_zh,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|en_to_zh|coverage_augmented
1136,520,hsk3_sent_aug_dense_0082,hsk3_sent_aug_dense_0082,true,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en|coverage_augmented
1137,521,hsk3_sent_aug_dense_0083,hsk3_sent_aug_dense_0083,false,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en|coverage_augmented
1138,522,hsk3_sent_aug_dense_0084,hsk3_sent_aug_dense_0084,true,en_to_zh,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|en_to_zh|coverage_augmented
1139,523,hsk3_sent_aug_dense_0085,hsk3_sent_aug_dense_0085,true,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en|coverage_augmented
1140,524,hsk3_sent_aug_dense_0086,hsk3_sent_aug_dense_0086,true,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en|coverage_augmented
1141,525,hsk3_sent_aug_dense_0087,hsk3_sent_aug_dense_0087,false,en_to_zh,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|en_to_zh|coverage_augmented
1142,306,hsk1_sent_aug_dense_0043,hsk1_sent_aug_dense_0043,false,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en|coverage_augmented
1143,307,hsk1_sent_aug_dense_0044,hsk1_sent_aug_dense_0044,true,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en|coverage_augmented
1144,308,hsk1_sent_aug_dense_0045,hsk1_sent_aug_dense_0045,false,en_to_zh,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|en_to_zh|coverage_augmented
1145,309,hsk1_sent_aug_dense_0046,hsk1_sent_aug_dense_0046,false,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en|coverage_augmented
1146,310,hsk1_sent_aug_dense_0047,hsk1_sent_aug_dense_0047,false,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en|coverage_augmented
1147,311,hsk1_sent_aug_dense_0048,hsk1_sent_aug_dense_0048,false,en_to_zh,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|en_to_zh|coverage_augmented
1148,312,hsk1_sent_aug_dense_0049,hsk1_sent_aug_dense_0049,true,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en|coverage_augmented
1149,312,hsk2_sent_aug_dense_0034,hsk2_sent_aug_dense_0034,false,zh_to_en,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|zh_to_en|coverage_augmented
1150,313,hsk2_sent_aug_dense_0035,hsk2_sent_aug_dense_0035,true,zh_to_en,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|zh_to_en|coverage_augmented
1151,526,hsk3_sent_aug_dense_0088,hsk3_sent_aug_dense_0088,true,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en|coverage_augmented
1152,527,hsk3_sent_aug_dense_0089,hsk3_sent_aug_dense_0089,true,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en|coverage_augmented
1153,528,hsk3_sent_aug_dense_0090,hsk3_sent_aug_dense_0090,true,en_to_zh,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|en_to_zh|coverage_augmented
1154,529,hsk3_sent_aug_dense_0091,hsk3_sent_aug_dense_0091,true,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en|coverage_augmented
1155,530,hsk3_sent_aug_dense_0092,hsk3_sent_aug_dense_0092,true,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en|coverage_augmented
1156,531,hsk3_sent_aug_dense_0093,hsk3_sent_aug_dense_0093,true,en_to_zh,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|en_to_zh|coverage_augmented
1157,532,hsk3_sent_aug_dense_0094,hsk3_sent_aug_dense_0094,false,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en|coverage_augmented
1158,533,hsk3_sent_aug_dense_0095,hsk3_sent_aug_dense_0095,true,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en|coverage_augmented
1159,534,hsk3_sent_aug_dense_0096,hsk3_sent_aug_dense_0096,false,en_to_zh,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|en_to_zh|coverage_augmented
1160,535,hsk3_sent_aug_dense_0097,hsk3_sent_aug_dense_0097,false,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en|coverage_augmented
1161,536,hsk3_sent_aug_dense_0098,hsk3_sent_aug_dense_0098,true,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en|coverage_augmented
1162,537,hsk3_sent_aug_dense_0099,hsk3_sent_aug_dense_0099,true,en_to_zh,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|en_to_zh|coverage_augmented
1163,313,hsk1_sent_aug_dense_0050,hsk1_sent_aug_dense_0050,false,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en|coverage_augmented
1164,314,hsk1_sent_aug_dense_0051,hsk1_sent_aug_dense_0051,false,en_to_zh,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|en_to_zh|coverage_augmented
1165,315,hsk1_sent_aug_dense_0052,hsk1_sent_aug_dense_0052,true,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en|coverage_augmented
1166,314,hsk2_sent_aug_dense_0036,hsk2_sent_aug_dense_0036,false,en_to_zh,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|en_to_zh|coverage_augmented
1167,315,hsk2_sent_aug_dense_0037,hsk2_sent_aug_dense_0037,true,zh_to_en,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|zh_to_en|coverage_augmented
1168,316,hsk2_sent_aug_dense_0038,hsk2_sent_aug_dense_0038,false,zh_to_en,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|zh_to_en|coverage_augmented
1169,538,hsk3_sent_aug_dense_0100,hsk3_sent_aug_dense_0100,true,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en|coverage_augmented
1170,539,hsk3_sent_aug_dense_0101,hsk3_sent_aug_dense_0101,true,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en|coverage_augmented
1171,540,hsk3_sent_aug_dense_0102,hsk3_sent_aug_dense_0102,true,en_to_zh,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|en_to_zh|coverage_augmented
1172,541,hsk3_sent_aug_dense_0103,hsk3_sent_aug_dense_0103,false,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en|coverage_augmented
1173,542,hsk3_sent_aug_dense_0104,hsk3_sent_aug_dense_0104,false,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en|coverage_augmented
1174,543,hsk3_sent_aug_dense_0105,hsk3_sent_aug_dense_0105,false,en_to_zh,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|en_to_zh|coverage_augmented
1175,544,hsk3_sent_aug_dense_0106,hsk3_sent_aug_dense_0106,false,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en|coverage_augmented
1176,545,hsk3_sent_aug_dense_0107,hsk3_sent_aug_dense_0107,true,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en|coverage_augmented
1177,317,hsk2_sent_aug_dense_0039,hsk2_sent_aug_dense_0039,true,en_to_zh,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|en_to_zh|coverage_augmented
1178,318,hsk2_sent_aug_dense_0040,hsk2_sent_aug_dense_0040,false,zh_to_en,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|zh_to_en|coverage_augmented
1179,546,hsk3_sent_aug_dense_0108,hsk3_sent_aug_dense_0108,false,en_to_zh,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|en_to_zh|coverage_augmented
1180,547,hsk3_sent_aug_dense_0109,hsk3_sent_aug_dense_0109,true,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en|coverage_augmented
1181,548,hsk3_sent_aug_dense_0110,hsk3_sent_aug_dense_0110,true,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en|coverage_augmented
1182,549,hsk3_sent_aug_dense_0111,hsk3_sent_aug_dense_0111,true,en_to_zh,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|en_to_zh|coverage_augmented
1183,316,hsk1_sent_aug_dense_0053,hsk1_sent_aug_dense_0053,false,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en|coverage_augmented
1184,317,hsk1_sent_aug_dense_0054,hsk1_sent_aug_dense_0054,false,en_to_zh,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|en_to_zh|coverage_augmented
1185,318,hsk1_sent_aug_dense_0055,hsk1_sent_aug_dense_0055,false,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en|coverage_augmented
1186,319,hsk1_sent_aug_dense_0056,hsk1_sent_aug_dense_0056,true,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en|coverage_augmented
1187,320,hsk1_sent_aug_dense_0057,hsk1_sent_aug_dense_0057,true,en_to_zh,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|en_to_zh|coverage_augmented
1188,321,hsk1_sent_aug_dense_0058,hsk1_sent_aug_dense_0058,true,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en|coverage_augmented
1189,322,hsk1_sent_aug_dense_0059,hsk1_sent_aug_dense_0059,false,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en|coverage_augmented
1190,323,hsk1_sent_aug_dense_0060,hsk1_sent_aug_dense_0060,true,en_to_zh,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|en_to_zh|coverage_augmented
1191,324,hsk1_sent_aug_dense_0061,hsk1_sent_aug_dense_0061,true,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en|coverage_augmented
1192,325,hsk1_sent_aug_dense_0062,hsk1_sent_aug_dense_0062,false,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en|coverage_augmented
1193,326,hsk1_sent_aug_dense_0063,hsk1_sent_aug_dense_0063,true,en_to_zh,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|en_to_zh|coverage_augmented
1194,327,hsk1_sent_aug_dense_0064,hsk1_sent_aug_dense_0064,false,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en|coverage_augmented
1195,328,hsk1_sent_aug_dense_0065,hsk1_sent_aug_dense_0065,true,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en|coverage_augmented
1196,329,hsk1_sent_aug_dense_0066,hsk1_sent_aug_dense_0066,true,en_to_zh,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|en_to_zh|coverage_augmented
1197,330,hsk1_sent_aug_dense_0067,hsk1_sent_aug_dense_0067,true,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en|coverage_augmented
1198,331,hsk1_sent_aug_dense_0068,hsk1_sent_aug_dense_0068,true,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en|coverage_augmented
1199,332,hsk1_sent_aug_dense_0069,hsk1_sent_aug_dense_0069,false,en_to_zh,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|en_to_zh|coverage_augmented
1200,333,hsk1_sent_aug_dense_0070,hsk1_sent_aug_dense_0070,false,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en|coverage_augmented
1201,319,hsk2_sent_aug_dense_0041,hsk2_sent_aug_dense_0041,false,zh_to_en,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|zh_to_en|coverage_augmented
1202,320,hsk2_sent_aug_dense_0042,hsk2_sent_aug_dense_0042,true,en_to_zh,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|en_to_zh|coverage_augmented
1203,321,hsk2_sent_aug_dense_0043,hsk2_sent_aug_dense_0043,false,zh_to_en,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|zh_to_en|coverage_augmented
1204,322,hsk2_sent_aug_dense_0044,hsk2_sent_aug_dense_0044,true,zh_to_en,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|zh_to_en|coverage_augmented
1205,323,hsk2_sent_aug_dense_0045,hsk2_sent_aug_dense_0045,true,en_to_zh,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|en_to_zh|coverage_augmented
1206,550,hsk3_sent_aug_dense_0112,hsk3_sent_aug_dense_0112,false,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en|coverage_augmented
1207,551,hsk3_sent_aug_dense_0113,hsk3_sent_aug_dense_0113,true,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en|coverage_augmented
1208,552,hsk3_sent_aug_dense_0114,hsk3_sent_aug_dense_0114,false,en_to_zh,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|en_to_zh|coverage_augmented
1209,553,hsk3_sent_aug_dense_0115,hsk3_sent_aug_dense_0115,true,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en|coverage_augmented
1210,554,hsk3_sent_aug_dense_0116,hsk3_sent_aug_dense_0116,false,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en|coverage_augmented
1211,555,hsk3_sent_aug_dense_0117,hsk3_sent_aug_dense_0117,false,en_to_zh,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|en_to_zh|coverage_augmented
1212,556,hsk3_sent_aug_dense_0118,hsk3_sent_aug_dense_0118,false,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en|coverage_augmented
1213,557,hsk3_sent_aug_dense_0119,hsk3_sent_aug_dense_0119,true,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en|coverage_augmented
1214,558,hsk3_sent_aug_dense_0120,hsk3_sent_aug_dense_0120,true,en_to_zh,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|en_to_zh|coverage_augmented
1215,559,hsk3_sent_aug_dense_0121,hsk3_sent_aug_dense_0121,true,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en|coverage_augmented
1216,560,hsk3_sent_aug_dense_0122,hsk3_sent_aug_dense_0122,true,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en|coverage_augmented
1217,561,hsk3_sent_aug_dense_0123,hsk3_sent_aug_dense_0123,true,en_to_zh,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|en_to_zh|coverage_augmented
1218,562,hsk3_sent_aug_dense_0124,hsk3_sent_aug_dense_0124,true,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en|coverage_augmented
1219,563,hsk3_sent_aug_dense_0125,hsk3_sent_aug_dense_0125,true,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en|coverage_augmented
1220,564,hsk3_sent_aug_dense_0126,hsk3_sent_aug_dense_0126,true,en_to_zh,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|en_to_zh|coverage_augmented
1221,334,hsk1_sent_aug_dense_0071,hsk1_sent_aug_dense_0071,false,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en|coverage_augmented
1222,335,hsk1_sent_aug_dense_0072,hsk1_sent_aug_dense_0072,true,en_to_zh,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|en_to_zh|coverage_augmented
1223,336,hsk1_sent_aug_dense_0073,hsk1_sent_aug_dense_0073,false,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en|coverage_augmented
1224,337,hsk1_sent_aug_dense_0074,hsk1_sent_aug_dense_0074,true,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en|coverage_augmented
1225,338,hsk1_sent_aug_dense_0075,hsk1_sent_aug_dense_0075,false,en_to_zh,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|en_to_zh|coverage_augmented
1226,324,hsk2_sent_aug_dense_0046,hsk2_sent_aug_dense_0046,true,zh_to_en,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|zh_to_en|coverage_augmented
1227,325,hsk2_sent_aug_dense_0047,hsk2_sent_aug_dense_0047,false,zh_to_en,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|zh_to_en|coverage_augmented
1228,565,hsk3_sent_aug_dense_0127,hsk3_sent_aug_dense_0127,true,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en|coverage_augmented
1229,566,hsk3_sent_aug_dense_0128,hsk3_sent_aug_dense_0128,true,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en|coverage_augmented
1230,567,hsk3_sent_aug_dense_0129,hsk3_sent_aug_dense_0129,true,en_to_zh,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|en_to_zh|coverage_augmented
1231,568,hsk3_sent_aug_dense_0130,hsk3_sent_aug_dense_0130,true,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en|coverage_augmented
1232,569,hsk3_sent_aug_dense_0131,hsk3_sent_aug_dense_0131,true,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en|coverage_augmented
1233,570,hsk3_sent_aug_dense_0132,hsk3_sent_aug_dense_0132,true,en_to_zh,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|en_to_zh|coverage_augmented
